trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
6974,False,"{'a': 0.1, 'e': 0.030592512179012835}",20,14,13.182314733537021,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
6975,False,"{'a': 0.1, 'e': 0.03057721974635008}",25,14,24.125073126780492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6976,False,"{'a': 0.1, 'e': 0.030561934957992438}",35,23,19.664264609232177,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6977,False,"{'a': 0.1, 'e': 0.03054665781011868}",25,9,26.519450741221508,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6978,False,"{'a': 0.1, 'e': 0.030531388298909546}",35,16,31.38941362730342,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
6979,False,"{'a': 0.1, 'e': 0.030516126420547632}",25,12,21.642040465918015,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
6980,False,"{'a': 0.1, 'e': 0.030500872171217483}",30,14,26.958562592808967,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
6981,False,"{'a': 0.1, 'e': 0.030485625547105547}",30,15,31.469248042810797,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6982,False,"{'a': 0.1, 'e': 0.030470386544400145}",20,3,17.8876510888266,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
6983,False,"{'a': 0.1, 'e': 0.03045515515929154}",20,10,24.741050147871505,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6984,False,"{'a': 0.1, 'e': 0.03043993138797189}",30,18,13.725281150279312,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
6985,False,"{'a': 0.1, 'e': 0.03042471522663524}",20,8,20.06027292233552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6986,False,"{'a': 0.1, 'e': 0.030409506671477564}",20,0,27.15502885161882,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6987,False,"{'a': 0.1, 'e': 0.030394305718696703}",25,5,36.48310920534341,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
6988,False,"{'a': 0.1, 'e': 0.03037911236449243}",20,0,26.662734798585305,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6989,False,"{'a': 0.1, 'e': 0.030363926605066417}",25,17,17.494800703562472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
6990,False,"{'a': 0.1, 'e': 0.030348748436622202}",30,13,30.873843297282555,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
6991,False,"{'a': 0.1, 'e': 0.03033357785536525}",20,10,16.236153114902763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6992,False,"{'a': 0.1, 'e': 0.03031841485750294}",25,14,21.75511122032653,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6993,False,"{'a': 0.1, 'e': 0.030303259439244487}",20,9,18.28559392695356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6994,False,"{'a': 0.1, 'e': 0.030288111596801063}",30,20,21.269092570866867,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6995,False,"{'a': 0.1, 'e': 0.030272971326385685}",30,18,23.29926352700741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
6996,False,"{'a': 0.1, 'e': 0.030257838624213294}",25,14,19.97064703767369,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
6997,False,"{'a': 0.1, 'e': 0.03024271348650073}",30,12,31.600220857314007,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
6998,False,"{'a': 0.1, 'e': 0.030227595909466682}",30,14,6.021620059665035,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
6999,False,"{'a': 0.1, 'e': 0.03021248588933177}",20,10,22.059056616259685,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7000,False,"{'a': 0.1, 'e': 0.0301973834223185}",20,2,30.463131411291585,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7001,False,"{'a': 0.1, 'e': 0.030182288504651232}",20,12,15.03489372772742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7002,False,"{'a': 0.1, 'e': 0.03016720113255626}",25,15,18.30580635496174,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7003,False,"{'a': 0.1, 'e': 0.030152121302261713}",20,7,20.082805409585433,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7004,False,"{'a': 0.1, 'e': 0.030137049009997648}",25,12,20.185747883276235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
7005,False,"{'a': 0.1, 'e': 0.030121984251996005}",25,15,17.538344256174113,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7006,False,"{'a': 0.1, 'e': 0.03010692702449057}",25,20,9.558933750458147,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7007,False,"{'a': 0.1, 'e': 0.03009187732371705}",25,17,15.443349393134547,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7008,False,"{'a': 0.1, 'e': 0.03007683514591303}",25,15,19.66911321324503,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7009,False,"{'a': 0.1, 'e': 0.03006180048731794}",25,18,13.505701083404606,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7010,False,"{'a': 0.1, 'e': 0.03004677334417314}",25,7,33.47377369634134,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7011,False,"{'a': 0.1, 'e': 0.03003175371272182}",20,13,15.685095293566892,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7012,False,"{'a': 0.1, 'e': 0.030016741589209084}",25,17,13.588824770787008,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7013,False,"{'a': 0.1, 'e': 0.030001736969881915}",35,20,27.444503010494326,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7014,False,"{'a': 0.1, 'e': 0.029986739850989135}",20,8,21.220019685332197,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7015,False,"{'a': 0.1, 'e': 0.02997175022878147}",25,14,19.105330830566462,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7016,False,"{'a': 0.1, 'e': 0.029956768099511533}",30,8,41.001862265177756,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7017,False,"{'a': 0.1, 'e': 0.029941793459433763}",20,16,9.225236058400842,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7018,False,"{'a': 0.1, 'e': 0.02992682630480453}",25,3,34.29624904450728,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
7019,False,"{'a': 0.1, 'e': 0.02991186663188201}",30,22,13.945720864257325,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7020,False,"{'a': 0.1, 'e': 0.029896914436926308}",20,8,23.7238827946918,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7021,False,"{'a': 0.1, 'e': 0.029881969716199382}",20,15,8.699171780588491,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7022,False,"{'a': 0.1, 'e': 0.02986703246596503}",30,13,27.250015168169057,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
7023,False,"{'a': 0.1, 'e': 0.02985210268248895}",20,14,12.026461885914607,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7024,False,"{'a': 0.1, 'e': 0.029837180362038706}",20,0,-14.624709450526133,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
7025,False,"{'a': 0.1, 'e': 0.029822265500883696}",30,12,34.33392864468595,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7026,False,"{'a': 0.1, 'e': 0.029807358095295233}",20,16,8.95671167000527,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7027,False,"{'a': 0.1, 'e': 0.02979245814154643}",20,13,13.54549481117197,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7028,False,"{'a': 0.1, 'e': 0.02977756563591232}",25,13,23.354114240156377,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7029,False,"{'a': 0.1, 'e': 0.02976268057466979}",20,0,35.37627452888294,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7030,False,"{'a': 0.1, 'e': 0.029747802954097544}",30,16,24.309036322191467,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7031,False,"{'a': 0.1, 'e': 0.029732932770476193}",25,17,-23.66602504221855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
7032,False,"{'a': 0.1, 'e': 0.0297180700200882}",35,17,34.57590498770242,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
7033,False,"{'a': 0.1, 'e': 0.029703214699217852}",20,12,12.849461423742422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7034,False,"{'a': 0.1, 'e': 0.02968836680415135}",25,18,14.181186845759623,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7035,False,"{'a': 0.1, 'e': 0.029673526331176692}",25,6,35.221064846710654,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
7036,False,"{'a': 0.1, 'e': 0.029658693276583766}",20,15,10.633437726267287,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
7037,False,"{'a': 0.1, 'e': 0.02964386763666433}",25,6,33.481054095520925,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
7038,False,"{'a': 0.1, 'e': 0.029629049407711945}",20,9,18.966728581193845,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7039,False,"{'a': 0.1, 'e': 0.029614238586022065}",25,17,14.502088322794997,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7040,False,"{'a': 0.1, 'e': 0.029599435167892}",20,8,23.048848905248054,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7041,False,"{'a': 0.1, 'e': 0.029584639149620867}",20,16,9.759708931474668,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
7042,False,"{'a': 0.1, 'e': 0.02956985052750969}",25,16,19.29145449752611,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7043,False,"{'a': 0.1, 'e': 0.029555069297861284}",25,17,14.10940381874746,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
7044,False,"{'a': 0.1, 'e': 0.029540295456980357}",20,9,21.613499639174726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
7045,False,"{'a': 0.1, 'e': 0.029525529001173462}",20,14,10.838608758262257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7046,False,"{'a': 0.1, 'e': 0.029510769926748955}",30,16,25.89082880923396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
7047,False,"{'a': 0.1, 'e': 0.0294960182300171}",30,15,24.5974237878639,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
7048,False,"{'a': 0.1, 'e': 0.02948127390728994}",20,13,13.679139602935848,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
7049,False,"{'a': 0.1, 'e': 0.029466536954881415}",20,10,20.864539544424943,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7050,False,"{'a': 0.1, 'e': 0.02945180736910729}",25,13,22.66896272967322,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7051,False,"{'a': 0.1, 'e': 0.029437085146285152}",20,8,19.88271701218073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
7052,False,"{'a': 0.1, 'e': 0.02942237028273445}",20,0,28.075957944035654,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
7053,False,"{'a': 0.1, 'e': 0.029407662774776487}",20,10,18.67073761689627,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7054,False,"{'a': 0.1, 'e': 0.029392962618734357}",20,10,15.702837294546358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
7055,False,"{'a': 0.1, 'e': 0.02937826981093305}",30,10,38.09803584619204,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
7056,False,"{'a': 0.1, 'e': 0.029363584347699333}",25,16,18.653242267105437,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7057,False,"{'a': 0.1, 'e': 0.02934890622536186}",25,15,10.71233506039596,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
7058,False,"{'a': 0.1, 'e': 0.029334235440251103}",25,12,13.707487695325385,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
7059,False,"{'a': 0.1, 'e': 0.02931957198869935}",30,20,19.754455155251808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
